product_group,automated_status,month_of_send,year_of_send,automated_projects,delivery_label,campaign_code,number_of_sends,delivery_channel,automated_sends,manual_sends,total_broadcast_sends
product 5,Manual,9,2021,Campaign_55,Campaign_55_TM32,WB65,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_955,Campaign_955_LJ85,GL82,1,Android channel,0,1,1
product 1,Manual,5,2021,Campaign_491,Campaign_491_NR70,GU25,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign_201,Campaign_201_XQ19,JL22,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign X,Campaign X_VS43,ZK40,1,Mobile (SMS),0,1,1
product 5,Manual,2,2021,Campaign AY,Campaign AY_NZ44,WI86,1,Email,0,1,1
product 1,Manual,2,2021,Campaign N,Campaign N_UF35,GN23,1,Web Message,0,1,1
product 1,Manual,6,2021,Campaign_398,Campaign_398_DX92,LX25,1,iOS channel,0,1,1
product 5,Manual,4,2021,Campaign_779,Campaign_779_UR39,ZU92,1,Mobile (SMS),0,1,1
product 5,Manual,9,2021,Campaign AM,Campaign AM_YE14,JO40,1,Mobile (SMS),0,1,1
product 5,Manual,7,2021,Campaign X,Campaign X_SS79,QR56,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_831,Campaign_831_HX76,US81,1,Email,0,1,1
product 5,Manual,1,2021,Campaign BV,Campaign BV_JS97,MS57,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_384,Campaign_384_VO75,HA43,1,iOS channel,0,1,1
product 2,Manual,6,2021,Campaign_777,Campaign_777_IM66,UP47,1,Mobile (SMS),0,1,1
product 1,Manual,6,2021,Campaign BR,Campaign BR_AL95,SJ21,1,iOS channel,0,1,1
product 5,Manual,5,2021,Campaign AM,Campaign AM_YA48,HY78,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_615,Campaign_615_JN70,UU83,1,Email,0,1,1
product 2,Manual,6,2021,Campaign_664,Campaign_664_ZP94,LX86,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_708,Campaign_708_QR82,MZ24,1,iOS channel,0,1,1
product 3,Manual,9,2021,Campaign_498,Campaign_498_IF47,BE67,1,Email,0,1,1
product 1,Manual,5,2021,Campaign H,Campaign H_TQ45,MM14,1,iOS channel,0,1,1
product 1,Manual,3,2021,Campaign_955,Campaign_955_IZ82,WZ29,1,Android channel,0,1,1
product 1,Manual,2,2021,Campaign BR,Campaign BR_EO50,ER13,1,iOS channel,0,1,1
product 5,Manual,9,2021,Campaign AY,Campaign AY_TY71,NY53,1,Web Message,0,1,1
product 1,Manual,2,2021,Campaign D,Campaign D_RA10,LR49,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_369,Campaign_369_SU91,AL41,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign_977,Campaign_977_IU24,XY93,1,Email,0,1,1
product 1,Manual,6,2021,Campaign Y,Campaign Y_OX93,XC71,1,iOS channel,0,1,1
product 2,Manual,3,2021,Campaign_765,Campaign_765_WI49,IS38,1,Email,0,1,1
product 5,Manual,3,2021,Campaign X,Campaign X_UB86,RG14,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_399,Campaign_399_MQ30,TN81,1,iOS channel,0,1,1
product 5,Manual,3,2021,Campaign BV,Campaign BV_WL42,QY40,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_WM25,AS35,1,Email,0,1,1
product 3,Manual,7,2021,Campaign_300,Campaign_300_QR84,NM39,1,Email,0,1,1
product 1,Manual,9,2021,Campaign_238,Campaign_238_MW96,JP76,1,Android channel,0,1,1
product 1,Manual,2,2021,Campaign BR,Campaign BR_YT14,IM63,1,iOS channel,0,1,1
product 1,Manual,2,2021,Campaign_433,Campaign_433_UV37,EV64,1,Email,0,1,1
product 5,Manual,4,2021,Campaign BL,Campaign BL_MU19,PV91,1,Email,0,1,1
product 2,Manual,6,2021,Campaign BR,Campaign BR_GH99,EL54,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign BT,Campaign BT_VO95,EP17,1,Mobile (SMS),0,1,1
product 1,Manual,6,2021,Campaign_700,Campaign_700_JH37,AE74,1,iOS channel,0,1,1
product 5,Manual,8,2021,Campaign_426,Campaign_426_FM31,LO29,1,Email,0,1,1
product 1,Manual,4,2021,Campaign_153,Campaign_153_PV74,JC85,1,iOS channel,0,1,1
product 5,Manual,5,2021,Campaign BV,Campaign BV_OK54,RL45,1,Email,0,1,1
product 3,Manual,3,2021,Campaign_328,Campaign_328_CB29,XN55,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_769,Campaign_769_MD12,WN84,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_401,Campaign_401_SN85,HH12,1,Email,0,1,1
product 5,Manual,3,2021,Campaign_330,Campaign_330_UJ73,FK85,1,Mobile (SMS),0,1,1
product 5,Manual,6,2021,Campaign B,Campaign B_EQ19,RA15,1,Mobile (SMS),0,1,1
product 2,Manual,6,2021,Campaign BR,Campaign BR_QR62,YJ56,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign AV,Campaign AV_IS92,AI11,1,Email,0,1,1
product 5,Manual,9,2021,Campaign_900,Campaign_900_ZT27,LC36,1,Email,0,1,1
product 5,Manual,8,2021,Campaign AY,Campaign AY_UG75,TP77,1,Mobile (SMS),0,1,1
product 1,Manual,8,2021,Campaign_662,Campaign_662_XO27,JG54,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_836,Campaign_836_CC17,GL18,1,Android channel,0,1,1
product 3,Manual,8,2021,Campaign_704,Campaign_704_BX11,LK66,1,Email,0,1,1
product 1,Manual,3,2021,Campaign_403,Campaign_403_PW65,ZM19,1,Android channel,0,1,1
product 2,Manual,5,2021,Campaign K,Campaign K_GY65,WB76,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_930,Campaign_930_KY19,KN50,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_17,Campaign_17_YH64,NC37,1,Android channel,0,1,1
product 1,Manual,2,2021,Campaign BR,Campaign BR_WR72,NV76,1,iOS channel,0,1,1
product 3,Manual,6,2021,Campaign_303,Campaign_303_HA96,SM56,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_371,Campaign_371_JF83,HK82,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_586,Campaign_586_TO80,QE37,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_672,Campaign_672_MS67,BE99,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_505,Campaign_505_GT82,XS24,1,Mobile (SMS),0,1,1
product 3,Manual,2,2021,Campaign_241,Campaign_241_VU99,ZG27,1,Email,0,1,1
product 3,Manual,6,2021,Campaign_486,Campaign_486_BD98,SZ36,1,Email,0,1,1
product 3,Manual,8,2021,Campaign_964,Campaign_964_AI41,PR11,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_76,Campaign_76_RS91,JF41,1,Email,0,1,1
product 1,Manual,7,2021,Campaign BR,Campaign BR_VZ65,BK49,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_717,Campaign_717_DW48,NH50,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_893,Campaign_893_JO46,DS83,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_683,Campaign_683_ZM69,JH51,1,Android channel,0,1,1
product 1,Manual,8,2021,Campaign_817,Campaign_817_SZ63,CQ76,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_449,Campaign_449_ES66,EB14,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_712,Campaign_712_JM81,IQ30,1,Android channel,0,1,1
product 5,Manual,7,2021,Campaign_960,Campaign_960_NA93,BT80,1,Email,0,1,1
product 5,Manual,1,2021,Campaign BL,Campaign BL_BV18,PW14,1,Email,0,1,1
product 5,Manual,6,2021,Campaign X,Campaign X_UA26,ER64,1,Mobile (SMS),0,1,1
product 2,Manual,7,2021,Campaign BR,Campaign BR_DM28,JV97,1,Android channel,0,1,1
product 1,Manual,8,2021,Campaign_302,Campaign_302_LW54,PD76,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_454,Campaign_454_KB25,ZM87,1,iOS channel,0,1,1
product 2,Manual,3,2021,Campaign A,Campaign A_AI30,SV46,1,Email,0,1,1
product 5,Manual,3,2021,Campaign X,Campaign X_TK57,HP59,1,Mobile (SMS),0,1,1
product 1,Manual,3,2021,Campaign_409,Campaign_409_TF82,OJ90,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_847,Campaign_847_JH43,KJ44,1,Android channel,0,1,1
product 5,Manual,9,2021,Campaign_111,Campaign_111_QX14,RV55,1,Mobile (SMS),0,1,1
product 5,Manual,3,2021,Campaign_382,Campaign_382_DJ80,RA81,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_360,Campaign_360_RC19,QD57,1,Email,0,1,1
product 5,Manual,7,2021,Campaign AY,Campaign AY_MJ50,PM36,1,Mobile (SMS),0,1,1
product 1,Manual,5,2021,Campaign_171,Campaign_171_AG65,SM72,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign N,Campaign N_TI87,VY35,1,Web Message,0,1,1
product 1,Manual,3,2021,Campaign_161,Campaign_161_JC48,PG83,1,Android channel,0,1,1
product 5,Manual,4,2021,Campaign_168,Campaign_168_CB87,NG64,1,Android channel,0,1,1
product 5,Manual,8,2021,Campaign_661,Campaign_661_TJ59,GB13,1,Mobile (SMS),0,1,1
product 1,Manual,7,2021,Campaign_553,Campaign_553_NV47,TU15,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_688,Campaign_688_JL85,PB71,1,Email,0,1,1
product 5,Manual,1,2021,Campaign X,Campaign X_UA45,JS85,1,Email,0,1,1
product 3,Manual,6,2021,Campaign_853,Campaign_853_YH76,KW21,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_988,Campaign_988_IY93,UY66,1,iOS channel,0,1,1
product 2,Manual,6,2021,Campaign_625,Campaign_625_MQ37,QM13,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign BR,Campaign BR_TG39,GR19,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign_492,Campaign_492_VG79,QZ95,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_820,Campaign_820_PY35,BR41,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_368,Campaign_368_PS82,EV92,1,iOS channel,0,1,1
product 5,Manual,9,2021,Campaign_826,Campaign_826_VP36,LN95,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_524,Campaign_524_EN31,ZB38,1,Email,0,1,1
product 1,Manual,3,2021,Campaign_966,Campaign_966_HI44,NH88,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_971,Campaign_971_BO11,OX17,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_199,Campaign_199_AM83,GM33,1,Email,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_IQ82,XW89,1,Android channel,0,1,1
product 5,Manual,6,2021,Campaign AY,Campaign AY_DK95,JU21,1,Mobile (SMS),0,1,1
product 5,Manual,8,2021,Campaign AY,Campaign AY_TS32,RC27,1,Mobile (SMS),0,1,1
product 1,Manual,3,2021,Campaign M,Campaign M_TR14,XN61,1,Mobile (SMS),0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_GJ94,OG33,1,iOS channel,0,1,1
product 2,Manual,6,2021,Campaign_144,Campaign_144_YD27,PH91,1,iOS channel,0,1,1
product 5,Manual,6,2021,Campaign_838,Campaign_838_AC10,RT21,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_759,Campaign_759_ML93,GI59,1,Android channel,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_WI62,HZ28,1,iOS channel,0,1,1
product 2,Manual,6,2021,Campaign BR,Campaign BR_ZX23,CO31,1,Android channel,0,1,1
product 2,Manual,6,2021,Campaign BR,Campaign BR_SE71,BO41,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_14,Campaign_14_CC19,KK90,1,Android channel,0,1,1
product 1,Manual,1,2021,Campaign BS,Campaign BS_IJ10,SK47,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_565,Campaign_565_QZ20,QI69,1,Email,0,1,1
product 1,Manual,1,2021,Campaign BR,Campaign BR_VV72,XY11,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_286,Campaign_286_TR67,XA64,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_100,Campaign_100_NQ30,JE80,1,Android channel,0,1,1
product 2,Manual,3,2021,Campaign_540,Campaign_540_SH90,WG15,1,Web Message,0,1,1
product 1,Manual,2,2021,Campaign BR,Campaign BR_UB82,OG30,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_628,Campaign_628_NG68,NT95,1,Android channel,0,1,1
product 1,Manual,5,2021,Campaign_173,Campaign_173_KP66,MB66,1,Android channel,0,1,1
product 3,Manual,7,2021,Campaign_678,Campaign_678_SK86,AB51,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_DQ33,QD37,1,Android channel,0,1,1
product 5,Manual,7,2021,Campaign AT,Campaign AT_VT62,AH50,1,Email,0,1,1
product 3,Manual,6,2021,Campaign_505,Campaign_505_OK19,PN38,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_463,Campaign_463_BU57,JW25,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_516,Campaign_516_CG82,ZW19,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_882,Campaign_882_BO89,XG42,1,Email,0,1,1
product 1,Manual,3,2021,Campaign_179,Campaign_179_FD15,AT39,1,iOS channel,0,1,1
product 1,Manual,3,2021,Campaign_605,Campaign_605_GW31,MF65,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_261,Campaign_261_KX80,EK99,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_11,Campaign_11_ID16,KB64,1,Android channel,0,1,1
product 3,Manual,4,2021,Campaign_561,Campaign_561_VC18,PJ54,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_978,Campaign_978_ED92,NA50,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_986,Campaign_986_MM77,EF76,1,Email,0,1,1
product 5,Manual,8,2021,Campaign AY,Campaign AY_TE64,JH33,1,Mobile (SMS),0,1,1
product 5,Manual,7,2021,Campaign AY,Campaign AY_QJ90,VM90,1,Mobile (SMS),0,1,1
product 1,Manual,9,2021,Campaign_727,Campaign_727_TJ59,DB61,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_391,Campaign_391_NF91,KQ53,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_TE42,NN26,1,Email,0,1,1
product 1,Manual,6,2021,Campaign A,Campaign A_TO66,VY75,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_638,Campaign_638_NI93,DO60,1,Email,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_EW32,UE38,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign A,Campaign A_ZO74,WF86,1,Email,0,1,1
product 5,Manual,1,2021,Campaign AY,Campaign AY_CZ70,MT87,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_425,Campaign_425_ZX48,JL53,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign AY,Campaign AY_TK90,DB16,1,Email,0,1,1
product 5,Manual,8,2021,Campaign AY,Campaign AY_IT10,UT44,1,Mobile (SMS),0,1,1
product 5,Manual,2,2021,Campaign_209,Campaign_209_YM43,RA60,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_592,Campaign_592_JE10,TU79,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_763,Campaign_763_AL37,PH37,1,iOS channel,0,1,1
product 5,Manual,3,2021,Campaign BL,Campaign BL_DN41,QA87,1,Email,0,1,1
product 1,Manual,6,2021,Campaign BT,Campaign BT_GT36,IE14,1,Mobile (SMS),0,1,1
product 1,Manual,2,2021,Campaign BS,Campaign BS_SL61,JZ19,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_453,Campaign_453_YT42,WE52,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_415,Campaign_415_VH84,PH44,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign N,Campaign N_TU52,SA16,1,Web Message,0,1,1
product 2,Manual,2,2021,Campaign_312,Campaign_312_ZT41,UK94,1,iOS channel,0,1,1
product 2,Manual,9,2021,Campaign K,Campaign K_EE54,PO70,1,Web Message,0,1,1
product 1,Manual,9,2021,Campaign H,Campaign H_YK62,JX54,1,iOS channel,0,1,1
product 5,Manual,5,2021,Campaign AZ,Campaign AZ_ZM42,EZ33,1,Email,0,1,1
product 2,Manual,6,2021,Campaign BR,Campaign BR_TH72,UD24,1,Android channel,0,1,1
product 5,Manual,8,2021,Campaign_818,Campaign_818_JB49,WX60,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_585,Campaign_585_IU52,DC31,1,Email,0,1,1
product 1,Manual,7,2021,Campaign BT,Campaign BT_LQ35,GR59,1,Mobile (SMS),0,1,1
product 5,Manual,1,2021,Campaign_197,Campaign_197_IC15,SH39,1,Email,0,1,1
product 5,Manual,4,2021,Campaign AY,Campaign AY_EH24,FI76,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_59,Campaign_59_QR82,KJ39,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_877,Campaign_877_CC61,DW44,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_445,Campaign_445_YR76,UH35,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_151,Campaign_151_AD12,JX58,1,iOS channel,0,1,1
product 5,Manual,7,2021,Campaign AY,Campaign AY_LX89,IA14,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_24,Campaign_24_SU63,TU34,1,Mobile (SMS),0,1,1
product 2,Manual,4,2021,Campaign N,Campaign N_XB20,YO16,1,Android channel,0,1,1
product 3,Manual,4,2021,Campaign_817,Campaign_817_NT22,XL85,1,Email,0,1,1
product 1,Manual,9,2021,Campaign_579,Campaign_579_BR87,KU81,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_412,Campaign_412_HK86,HK96,1,Mobile (SMS),0,1,1
product 3,Manual,7,2021,Campaign_616,Campaign_616_QL35,PG57,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_715,Campaign_715_IC75,PE33,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign_230,Campaign_230_WH51,WB72,1,Email,0,1,1
product 5,Manual,9,2021,Campaign BL,Campaign BL_DK85,SJ11,1,Email,0,1,1
product 2,Manual,6,2021,Campaign_349,Campaign_349_WG65,TU12,1,Android channel,0,1,1
product 3,Manual,8,2021,Campaign_48,Campaign_48_UT49,TX22,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_235,Campaign_235_ZT93,HS25,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_798,Campaign_798_TK24,YU61,1,Android channel,0,1,1
product 5,Manual,5,2021,Campaign_380,Campaign_380_UW79,CX85,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_703,Campaign_703_GI16,VX83,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_XY88,BA75,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_523,Campaign_523_YP85,FZ85,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_278,Campaign_278_QE27,RO63,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_453,Campaign_453_HF80,JE83,1,iOS channel,0,1,1
product 2,Manual,9,2021,Campaign K,Campaign K_BW90,CO25,1,Mobile (SMS),0,1,1
product 1,Manual,9,2021,Campaign_448,Campaign_448_GZ19,BN85,1,iOS channel,0,1,1
product 5,Manual,4,2021,Campaign AM,Campaign AM_JE90,IO91,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_929,Campaign_929_PN38,EN94,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign H,Campaign H_ES39,LB61,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_MV25,WG45,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign X,Campaign X_MW61,EZ71,1,Email,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_FL76,VC99,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_338,Campaign_338_VM62,GN20,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign_898,Campaign_898_SR89,NJ76,1,Mobile (SMS),0,1,1
product 5,Manual,3,2021,Campaign_29,Campaign_29_ED89,EU22,1,Mobile (SMS),0,1,1
product 2,Manual,4,2021,Campaign N,Campaign N_KY73,WH23,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_191,Campaign_191_UL43,EX91,1,Email,0,1,1
product 1,Manual,4,2021,Campaign_177,Campaign_177_IX87,QG18,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_152,Campaign_152_EA26,JV40,1,Android channel,0,1,1
product 5,Manual,3,2021,Campaign_695,Campaign_695_LT10,IY68,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_243,Campaign_243_FW97,RA31,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_647,Campaign_647_KX79,QJ45,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_165,Campaign_165_UZ14,VL77,1,Android channel,0,1,1
product 5,Manual,8,2021,Campaign_722,Campaign_722_US88,FL81,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_779,Campaign_779_BO41,RV95,1,Email,0,1,1
product 5,Manual,1,2021,Campaign AY,Campaign AY_UZ64,ON29,1,Mobile (SMS),0,1,1
product 1,Manual,5,2021,Campaign_760,Campaign_760_UB33,MX70,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign_834,Campaign_834_WX29,XV93,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_735,Campaign_735_KK35,BU51,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_34,Campaign_34_ZG19,CA33,1,iOS channel,0,1,1
product 1,Manual,3,2021,Campaign BR,Campaign BR_MJ99,RF85,1,Android channel,0,1,1
product 2,Manual,5,2021,Campaign_351,Campaign_351_PQ89,DO17,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_253,Campaign_253_HM82,NK99,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_388,Campaign_388_XA73,JF39,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_876,Campaign_876_GX24,RK60,1,iOS channel,0,1,1
product 5,Manual,6,2021,Campaign_258,Campaign_258_EQ38,HZ37,1,Email,0,1,1
product 5,Manual,9,2021,Campaign_874,Campaign_874_CG22,KM20,1,Mobile (SMS),0,1,1
product 5,Manual,3,2021,Campaign AM,Campaign AM_KQ19,RB33,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_37,Campaign_37_WC24,RG35,1,Mobile (SMS),0,1,1
product 5,Manual,1,2021,Campaign BL,Campaign BL_PR53,PZ56,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_381,Campaign_381_YP60,TM18,1,Email,0,1,1
product 3,Manual,3,2021,Campaign_791,Campaign_791_LV52,AJ33,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_578,Campaign_578_VM91,NX96,1,Android channel,0,1,1
product 1,Manual,3,2021,Campaign_744,Campaign_744_PG66,VR16,1,Mobile (SMS),0,1,1
product 1,Manual,5,2021,Campaign_819,Campaign_819_RN33,IW90,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_827,Campaign_827_RG35,NQ70,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign_151,Campaign_151_ZP28,CO24,1,Android channel,0,1,1
product 1,Manual,4,2021,Campaign_930,Campaign_930_QB99,TE83,1,Android channel,0,1,1
product 5,Manual,6,2021,Campaign_275,Campaign_275_RW57,EB10,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_213,Campaign_213_BN37,WP69,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_194,Campaign_194_NV26,AS74,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_602,Campaign_602_TU20,TK93,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_805,Campaign_805_XN19,FD35,1,Email,0,1,1
product 5,Manual,1,2021,Campaign BL,Campaign BL_QM71,PF52,1,Email,0,1,1
product 5,Manual,8,2021,Campaign AY,Campaign AY_KY89,NQ69,1,Email,0,1,1
product 5,Manual,8,2021,Campaign AU,Campaign AU_CR45,WC31,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_538,Campaign_538_QL65,UG85,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_225,Campaign_225_YT83,AA99,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_567,Campaign_567_GT83,DC59,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign BV,Campaign BV_VI87,VD50,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_529,Campaign_529_AI39,QV39,1,iOS channel,0,1,1
product 5,Manual,5,2021,Campaign_560,Campaign_560_AW37,UQ45,1,Email,0,1,1
product 5,Manual,6,2021,Campaign_972,Campaign_972_FC57,TW73,1,Mobile (SMS),0,1,1
product 5,Manual,5,2021,Campaign_477,Campaign_477_IG73,ZP24,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_464,Campaign_464_QE81,YJ90,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_398,Campaign_398_MQ16,CP92,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_TR38,BN99,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign_546,Campaign_546_LV44,HB27,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign AY,Campaign AY_LC80,ID17,1,Mobile (SMS),0,1,1
product 1,Manual,8,2021,Campaign_677,Campaign_677_UH26,LS58,1,Android channel,0,1,1
product 5,Manual,6,2021,Campaign_104,Campaign_104_RD55,XG29,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_532,Campaign_532_GE56,JY28,1,Android channel,0,1,1
product 1,Manual,3,2021,Campaign_332,Campaign_332_MC78,WN58,1,Email,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_ZR70,EF76,1,Android channel,0,1,1
product 2,Manual,3,2021,Campaign_382,Campaign_382_ZI86,JY82,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_720,Campaign_720_DQ14,QD62,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign_450,Campaign_450_GV76,ZC27,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_WF17,RI31,1,Email,0,1,1
product 5,Manual,9,2021,Campaign_712,Campaign_712_JZ85,US76,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_715,Campaign_715_UJ11,EN58,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_JJ63,LZ30,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_389,Campaign_389_EO11,OJ96,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_86,Campaign_86_VT22,OZ92,1,Mobile (SMS),0,1,1
product 5,Manual,3,2021,Campaign_701,Campaign_701_FO11,YE56,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_699,Campaign_699_XN77,RD24,1,Android channel,0,1,1
product 1,Manual,8,2021,Campaign_836,Campaign_836_VT64,MI57,1,Android channel,0,1,1
